"","season","abbreviation","playoffs","w","l","avg_fg_percent","avg_x3p_percent","avg_ft_percent","avg_trb_per_game","avg_ast_per_game","avg_stl_per_game","avg_blk_per_game","avg_tov_per_game","avg_pts_per_game"
"27",2023,"SAS",FALSE,15,47,0.453714285714286,0.275428571428571,0.771285714285714,4.5,3.72857142857143,0.914285714285714,0.457142857142857,1.67142857142857,14.4714285714286
"28",2023,"TOR",FALSE,31,32,0.489428571428571,0.328833333333333,0.751285714285714,6.08571428571429,3.48571428571429,1.35714285714286,0.814285714285714,1.67142857142857,17.0142857142857
"29",2023,"UTA",FALSE,31,32,0.473428571428571,0.373571428571429,0.808714285714286,4.9,3.47142857142857,0.785714285714286,0.3,1.87142857142857,14.9857142857143
"30",2023,"WAS",FALSE,29,32,0.475571428571429,0.360285714285714,0.798571428571429,5.18571428571429,3.12857142857143,0.7,0.542857142857143,1.74285714285714,15.5571428571429
"31",2023,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2022,"ATL",TRUE,43,39,0.469428571428571,0.326,0.774142857142857,5.54285714285714,3.01428571428571,0.771428571428571,0.485714285714286,1.32857142857143,15.1428571428571
"33",2022,"BOS",TRUE,51,31,0.485142857142857,0.290428571428571,0.809857142857143,5.98571428571429,3.84285714285714,0.971428571428571,0.771428571428571,1.85714285714286,15.4571428571429
"34",2022,"BRK",TRUE,44,38,0.447142857142857,0.387428571428571,0.848142857142857,4.5,4.72857142857143,0.928571428571429,0.414285714285714,2.31428571428571,17.8142857142857
"35",2022,"CHI",TRUE,46,36,0.461,0.367428571428571,0.795857142857143,5.08571428571429,3.98571428571429,1.04285714285714,0.5,1.87142857142857,15.9714285714286
"36",2022,"CHO",FALSE,43,39,0.459285714285714,0.368428571428571,0.779428571428571,5.11428571428571,3.62857142857143,1.12857142857143,0.528571428571429,1.61428571428571,15.5
"37",2022,"CLE",FALSE,44,38,0.493857142857143,0.285428571428571,0.769714285714286,5.4,3.11428571428571,0.871428571428571,0.6,1.92857142857143,15.1428571428571
"38",2022,"DAL",TRUE,52,30,0.453428571428571,0.357714285714286,0.777,5.1,3.52857142857143,0.857142857142857,0.485714285714286,1.62857142857143,16.2142857142857
"39",2022,"DEN",TRUE,48,34,0.475,0.328142857142857,0.763,5.55714285714286,3.31428571428571,0.842857142857143,0.4,1.62857142857143,13.6571428571429
"40",2022,"DET",FALSE,23,59,0.416714285714286,0.295285714285714,0.798714285714286,5.28571428571429,3.47142857142857,1.07142857142857,0.742857142857143,2.04285714285714,12.6857142857143
"41",2022,"GSW",TRUE,53,29,0.477142857142857,0.312571428571429,0.778,5.32857142857143,3.68571428571429,0.942857142857143,0.585714285714286,1.84285714285714,14.7571428571429
"42",2022,"HOU",FALSE,20,62,0.443857142857143,0.36,0.744714285714286,4.5,3.35714285714286,0.814285714285714,0.442857142857143,1.98571428571429,13.8428571428571
"43",2022,"IND",FALSE,25,57,0.478285714285714,0.349714285714286,0.810285714285714,5.75714285714286,4.64285714285714,0.985714285714286,0.8,2.12857142857143,16.6142857142857
"44",2022,"LAC",FALSE,42,40,0.444142857142857,0.388,0.838714285714286,4.22857142857143,3.47142857142857,0.914285714285714,0.357142857142857,1.87142857142857,15.7857142857143
"45",2022,"LAL",FALSE,33,49,0.448285714285714,0.300714285714286,0.755428571428571,5.47142857142857,3.5,0.857142857142857,0.842857142857143,2.08571428571429,16.9142857142857
"46",2022,"MEM",TRUE,56,26,0.457428571428571,0.299428571428571,0.773,5.1,2.91428571428571,1.04285714285714,0.7,1.7,15.1571428571429
"47",2022,"MIA",TRUE,53,29,0.460571428571429,0.309142857142857,0.818714285714286,5.07142857142857,3.88571428571429,1,0.328571428571429,1.87142857142857,14.5428571428571
"48",2022,"MIL",TRUE,51,31,0.473,0.368571428571429,0.820285714285714,5.87142857142857,3.45714285714286,1,0.485714285714286,1.74285714285714,15.7285714285714
"49",2022,"MIN",TRUE,46,36,0.460714285714286,0.326714285714286,0.775857142857143,5.35714285714286,3.28571428571429,1.02857142857143,0.642857142857143,1.72857142857143,14.4857142857143
"50",2022,"NOP",TRUE,36,46,0.459571428571429,0.342,0.781571428571429,5.55714285714286,3.88571428571429,1,0.428571428571429,1.95714285714286,16.0571428571429
"51",2022,"NYK",FALSE,37,45,0.462285714285714,0.368666666666667,0.757,5.4,3.02857142857143,0.8,0.542857142857143,1.65714285714286,14
"52",2022,"OKC",FALSE,24,58,0.409285714285714,0.256,0.711571428571429,5.98571428571429,3.88571428571429,1.15714285714286,0.514285714285714,2.32857142857143,15.4428571428571
"53",2022,"ORL",FALSE,22,60,0.428571428571429,0.343285714285714,0.792857142857143,5.04285714285714,2.97142857142857,0.842857142857143,0.6,1.72857142857143,12.8571428571429
"54",2022,"PHI",TRUE,51,31,0.47,0.372428571428571,0.851857142857143,5.31428571428571,4.12857142857143,0.928571428571429,0.6,1.8,16.6
"55",2022,"PHO",TRUE,64,18,0.485,0.363714285714286,0.825285714285714,5.17142857142857,3.94285714285714,1.12857142857143,0.385714285714286,1.5,15.0857142857143
"56",2022,"POR",FALSE,27,55,0.466714285714286,0.357428571428571,0.809142857142857,4.84285714285714,3.58571428571429,0.942857142857143,0.5,1.95714285714286,17.5
"57",2022,"SAC",FALSE,30,52,0.445,0.341571428571429,0.789142857142857,5.18571428571429,4.41428571428571,1.08571428571429,0.342857142857143,2.14285714285714,15.5714285714286
"58",2022,"SAS",FALSE,34,48,0.47,0.466571428571429,0.783142857142857,5.24285714285714,3.6,0.985714285714286,0.585714285714286,1.44285714285714,14.4285714285714
"59",2022,"TOR",TRUE,48,34,0.478857142857143,0.375285714285714,0.76,5.58571428571429,3.17142857142857,1.11428571428571,0.457142857142857,1.57142857142857,15.4142857142857
"60",2022,"UTA",TRUE,49,33,0.475857142857143,0.314857142857143,0.800285714285714,5.34285714285714,3.12857142857143,0.914285714285714,0.471428571428571,1.68571428571429,14.8428571428571
"61",2022,"WAS",FALSE,35,47,0.462,0.329166666666667,0.834857142857143,5.82857142857143,4.25714285714286,0.9,0.571428571428571,1.67142857142857,15.6142857142857
"62",2022,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",2021,"ATL",TRUE,41,31,0.477428571428571,0.355166666666667,0.808285714285714,5.9,3.05714285714286,0.914285714285714,0.657142857142857,1.64285714285714,16.0857142857143
"64",2021,"BOS",TRUE,36,36,0.468428571428571,0.326142857142857,0.759142857142857,5.35714285714286,3.45714285714286,1.04285714285714,0.585714285714286,1.81428571428571,16.2285714285714
"65",2021,"BRK",TRUE,48,24,0.517571428571429,0.409,0.819,6.08571428571429,4.81428571428571,0.9,0.785714285714286,2.21428571428571,19.0285714285714
"66",2021,"CHI",FALSE,31,41,0.470571428571429,0.367857142857143,0.803571428571429,5.61428571428571,2.84285714285714,0.742857142857143,0.5,1.71428571428571,14.9142857142857
"67",2021,"CHO",FALSE,33,39,0.459,0.357625,0.800625,5.075,3.55,0.9875,0.4625,1.7875,14.65
"68",2021,"CLE",FALSE,22,50,0.467714285714286,0.291142857142857,0.726857142857143,6.01428571428571,3.24285714285714,1.11428571428571,0.571428571428571,2.11428571428571,14.5285714285714
"69",2021,"DAL",TRUE,42,30,0.463714285714286,0.379428571428571,0.826857142857143,5.35714285714286,3.02857142857143,0.685714285714286,0.5,1.47142857142857,15.1428571428571
"70",2021,"DEN",TRUE,47,25,0.481571428571429,0.369,0.779571428571429,5.08571428571429,3.41428571428571,1,0.457142857142857,1.6,15.4142857142857
"71",2021,"DET",FALSE,20,52,0.447857142857143,0.291285714285714,0.794142857142857,4.87142857142857,3.92857142857143,0.942857142857143,0.528571428571429,1.81428571428571,12.3428571428571
"72",2021,"GSW",FALSE,39,33,0.484571428571429,0.359,0.735714285714286,5.3,3.35714285714286,0.985714285714286,0.657142857142857,1.91428571428571,13.9142857142857
"73",2021,"HOU",FALSE,17,55,0.460571428571429,0.342,0.803428571428571,5.5,5.62857142857143,1.12857142857143,0.771428571428571,2.81428571428571,19.9428571428571
"74",2021,"IND",FALSE,34,38,0.467285714285714,0.300857142857143,0.788285714285714,5.88571428571429,3.67142857142857,1.1,0.814285714285714,1.84285714285714,17.2571428571429
"75",2021,"LAC",TRUE,47,25,0.471285714285714,0.407857142857143,0.832714285714286,4.95714285714286,2.94285714285714,0.842857142857143,0.528571428571429,1.45714285714286,14.1285714285714
"76",2021,"LAL",TRUE,42,30,0.495428571428571,0.2885,0.736142857142857,6.32857142857143,3.28571428571429,0.957142857142857,0.728571428571429,2.04285714285714,15.7428571428571
"77",2021,"MEM",TRUE,38,34,0.469571428571429,0.329857142857143,0.784285714285714,5.64285714285714,2.85714285714286,0.985714285714286,0.714285714285714,1.54285714285714,14.4428571428571
"78",2021,"MIA",TRUE,40,32,0.459,0.318428571428571,0.809285714285714,5.12857142857143,3.65714285714286,1.17142857142857,0.471428571428571,1.9,14.9142857142857
"79",2021,"MIL",TRUE,46,26,0.466571428571429,0.337,0.776142857142857,6.32857142857143,3.6,0.8,0.657142857142857,2.21428571428571,16.2714285714286
"80",2021,"MIN",FALSE,23,49,0.430142857142857,0.349,0.783714285714286,4.55714285714286,3.45714285714286,0.957142857142857,0.542857142857143,1.81428571428571,14.7857142857143
"81",2021,"NOP",FALSE,31,41,0.485571428571429,0.283857142857143,0.694142857142857,5.9,3.5,0.914285714285714,0.571428571428571,1.8,14.8
"82",2021,"NYK",TRUE,41,31,0.501857142857143,0.341333333333333,0.772857142857143,5.91428571428571,2.58571428571429,0.871428571428571,0.742857142857143,1.45714285714286,13.3714285714286
"83",2021,"OKC",FALSE,22,50,0.422571428571429,0.345714285714286,0.771142857142857,4.6,3.08571428571429,0.757142857142857,0.528571428571429,1.85714285714286,13.6714285714286
"84",2021,"ORL",FALSE,21,51,0.432,0.357142857142857,0.788142857142857,5.37142857142857,3.64285714285714,0.814285714285714,0.471428571428571,2.04285714285714,15.9
"85",2021,"PHI",TRUE,49,23,0.475857142857143,0.368142857142857,0.758428571428571,5,3.1,1.11428571428571,0.728571428571429,1.71428571428571,14.4571428571429
"86",2021,"PHO",TRUE,51,21,0.497,0.352428571428571,0.831,5.18571428571429,3.02857142857143,0.842857142857143,0.571428571428571,1.4,13.8285714285714
"87",2021,"POR",TRUE,42,30,0.456,0.369857142857143,0.837571428571429,4.91428571428571,2.84285714285714,0.942857142857143,0.528571428571429,1.38571428571429,16.7142857142857
"88",2021,"SAC",FALSE,31,41,0.493571428571429,0.348,0.779142857142857,5.34285714285714,3.7,1.01428571428571,0.585714285714286,1.7,15.6
"89",2021,"SAS",FALSE,33,39,0.476857142857143,0.327666666666667,0.774571428571429,5.04285714285714,3.27142857142857,0.757142857142857,0.657142857142857,1.34285714285714,14.1428571428571
"90",2021,"TOR",FALSE,27,45,0.458428571428571,0.363,0.811142857142857,5.21428571428571,3.61428571428571,1.18571428571429,0.571428571428571,1.72857142857143,17.4
"91",2021,"UTA",TRUE,52,20,0.479142857142857,0.338714285714286,0.826714285714286,5.67142857142857,3.44285714285714,0.857142857142857,0.585714285714286,1.82857142857143,15.9142857142857
"92",2021,"WAS",TRUE,34,38,0.477,0.360142857142857,0.768285714285714,5.42857142857143,3.34285714285714,0.871428571428571,0.328571428571429,1.74285714285714,15.4428571428571
"93",2021,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",2020,"ATL",FALSE,20,47,0.446285714285714,0.331571428571429,0.809285714285714,5.84285714285714,2.91428571428571,0.985714285714286,0.714285714285714,2.05714285714286,15.6142857142857
"95",2020,"BOS",TRUE,48,24,0.463571428571429,0.370285714285714,0.825714285714286,5.2,3.3,1.04285714285714,0.6,1.71428571428571,15.8
"96",2020,"BRK",TRUE,35,37,0.458142857142857,0.308285714285714,0.766571428571429,5.18571428571429,3.65714285714286,0.871428571428571,0.485714285714286,1.92857142857143,16.3857142857143
"97",2020,"CHI",FALSE,22,43,0.446428571428571,0.317428571428571,0.764857142857143,5.2,2.88571428571429,1.21428571428571,0.385714285714286,1.9,13.1714285714286
"98",2020,"CHO",FALSE,23,42,0.426857142857143,0.327714285714286,0.793142857142857,4.75714285714286,3.15714285714286,0.785714285714286,0.428571428571429,1.7,12.3428571428571
"99",2020,"CLE",FALSE,19,46,0.479285714285714,0.360142857142857,0.721285714285714,6.7,2.65714285714286,0.885714285714286,0.485714285714286,2.2,14.4714285714286
"100",2020,"DAL",TRUE,43,32,0.483428571428571,0.360428571428571,0.777,5.87142857142857,2.67142857142857,0.671428571428571,0.657142857142857,1.51428571428571,15.0571428571429
"101",2020,"DEN",TRUE,46,27,0.467571428571429,0.367142857142857,0.812714285714286,4.85714285714286,3.41428571428571,1.02857142857143,0.471428571428571,1.55714285714286,13.7857142857143
"102",2020,"DET",FALSE,20,46,0.440857142857143,0.302857142857143,0.807285714285714,5.12857142857143,3.87142857142857,0.828571428571429,0.5,1.94285714285714,14.1428571428571
"103",2020,"GSW",FALSE,15,50,0.424,0.347285714285714,0.798142857142857,4.58571428571429,3.52857142857143,0.971428571428571,0.485714285714286,1.74285714285714,14.8142857142857
"104",2020,"HOU",TRUE,44,28,0.449714285714286,0.327666666666667,0.763857142857143,7.01428571428571,3.08571428571429,1.22857142857143,0.957142857142857,2.15714285714286,16.9714285714286
"105",2020,"IND",TRUE,45,28,0.463428571428571,0.340571428571429,0.803714285714286,5.65714285714286,3.01428571428571,0.942857142857143,0.657142857142857,1.71428571428571,14.6
"106",2020,"LAC",TRUE,49,23,0.452428571428571,0.316428571428571,0.802,4.88571428571429,3.28571428571429,0.957142857142857,0.528571428571429,1.87142857142857,16.1
"107",2020,"LAL",TRUE,52,19,0.454857142857143,0.334714285714286,0.777857142857143,4.45714285714286,3.04285714285714,0.971428571428571,0.657142857142857,1.8,14.5714285714286
"108",2020,"MEM",FALSE,34,39,0.485428571428571,0.339,0.755142857142857,5.64285714285714,2.75714285714286,0.757142857142857,0.728571428571429,1.65714285714286,13.4428571428571
"109",2020,"MIA",TRUE,44,29,0.461714285714286,0.316714285714286,0.783142857142857,5.42857142857143,3.81428571428571,0.971428571428571,0.514285714285714,1.87142857142857,14.8571428571429
"110",2020,"MIL",TRUE,56,17,0.475285714285714,0.362428571428571,0.787857142857143,5.61428571428571,3.37142857142857,0.885714285714286,0.628571428571429,1.75714285714286,14.7571428571429
"111",2020,"MIN",FALSE,19,45,0.453142857142857,0.379857142857143,0.773428571428571,5.94285714285714,3.6,1,0.585714285714286,2.22857142857143,18.6
"112",2020,"NOP",FALSE,30,42,0.485285714285714,0.355142857142857,0.708571428571429,6.01428571428571,3.61428571428571,0.942857142857143,0.557142857142857,2.17142857142857,15.9428571428571
"113",2020,"NYK",FALSE,21,45,0.477428571428571,0.308666666666667,0.677571428571429,5.34285714285714,2.57142857142857,0.971428571428571,0.542857142857143,1.55714285714286,12.5714285714286
"114",2020,"OKC",TRUE,44,28,0.458285714285714,0.346285714285714,0.795714285714286,4.65714285714286,2.84285714285714,0.9,0.385714285714286,1.52857142857143,13.6857142857143
"115",2020,"ORL",TRUE,33,40,0.445428571428571,0.336,0.789714285714286,5.22857142857143,3.25714285714286,1.05714285714286,0.628571428571429,1.54285714285714,14.5285714285714
"116",2020,"PHI",TRUE,43,30,0.471285714285714,0.356142857142857,0.77,5.95714285714286,3.47142857142857,0.957142857142857,0.614285714285714,1.81428571428571,15.2285714285714
"117",2020,"PHO",FALSE,34,39,0.481857142857143,0.361857142857143,0.837142857142857,5.84285714285714,3.62857142857143,1.01428571428571,0.542857142857143,1.97142857142857,15.3142857142857
"118",2020,"POR",TRUE,35,39,0.493857142857143,0.404142857142857,0.816,6.68571428571429,3.22857142857143,0.985714285714286,0.985714285714286,1.82857142857143,17.5285714285714
"119",2020,"SAC",FALSE,31,41,0.486428571428571,0.34,0.786857142857143,5.52857142857143,2.85714285714286,0.9,0.557142857142857,1.75714285714286,15.4142857142857
"120",2020,"SAS",FALSE,32,39,0.462571428571429,0.355285714285714,0.843428571428571,4.42857142857143,2.97142857142857,0.828571428571429,0.528571428571429,1.42857142857143,13.8285714285714
"121",2020,"TOR",TRUE,53,19,0.460142857142857,0.38,0.785571428571429,5.65714285714286,3.67142857142857,1.17142857142857,0.628571428571429,1.95714285714286,15.6285714285714
"122",2020,"UTA",TRUE,44,28,0.476857142857143,0.382833333333333,0.794142857142857,5.34285714285714,3.08571428571429,0.785714285714286,0.471428571428571,1.91428571428571,15.0571428571429
"123",2020,"WAS",FALSE,25,47,0.464285714285714,0.362428571428571,0.8,4.74285714285714,3.24285714285714,0.971428571428571,0.428571428571429,1.7,15.0714285714286
"124",2020,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",2019,"ATL",FALSE,29,53,0.454,0.348285714285714,0.760428571428571,5.17142857142857,3.04285714285714,0.985714285714286,0.514285714285714,1.98571428571429,13.2285714285714
"126",2019,"BOS",TRUE,49,33,0.46675,0.36875,0.773875,4.8,3.3125,1.0875,0.4875,1.3875,14.675
"127",2019,"BRK",TRUE,42,40,0.451,0.334714285714286,0.757857142857143,4.41428571428571,3.1,0.7,0.428571428571429,1.72857142857143,13.8428571428571
"128",2019,"CHI",FALSE,22,60,0.451714285714286,0.384714285714286,0.833571428571429,5.74285714285714,3.25714285714286,1.28571428571429,0.528571428571429,1.84285714285714,16.7285714285714
"129",2019,"CHO",FALSE,39,43,0.462428571428571,0.342428571428571,0.810857142857143,5.01428571428571,2.41428571428571,0.871428571428571,0.6,1.2,12.0857142857143
"130",2019,"CLE",FALSE,19,63,0.435142857142857,0.3625,0.818,5.71428571428571,2.44285714285714,0.642857142857143,0.228571428571429,1.57142857142857,14.0285714285714
"131",2019,"DAL",FALSE,33,49,0.452142857142857,0.345333333333333,0.741428571428571,5.57142857142857,2.71428571428571,0.871428571428571,0.385714285714286,1.94285714285714,14.1285714285714
"132",2019,"DEN",TRUE,54,28,0.460714285714286,0.362285714285714,0.802142857142857,4.92857142857143,3.42857142857143,0.928571428571429,0.4,1.51428571428571,13.8571428571429
"133",2019,"DET",TRUE,41,41,0.443857142857143,0.334857142857143,0.776285714285714,5.15714285714286,2.91428571428571,0.8,0.4,1.64285714285714,14.2714285714286
"134",2019,"GSW",TRUE,57,25,0.501428571428571,0.312,0.749428571428571,5.7,4.1,1.04285714285714,0.885714285714286,1.94285714285714,15.7857142857143
"135",2019,"HOU",TRUE,53,29,0.447428571428571,0.352,0.721,5.6,3.28571428571429,1.12857142857143,0.628571428571429,1.8,16.2714285714286
"136",2019,"IND",TRUE,48,34,0.457,0.371857142857143,0.757285714285714,4.67142857142857,3.37142857142857,1.18571428571429,0.571428571428572,1.54285714285714,13.0428571428571
"137",2019,"LAC",TRUE,48,34,0.437714285714286,0.397,0.833142857142857,4.24285714285714,3.15714285714286,0.771428571428571,0.328571428571429,1.52857142857143,14.0285714285714
"138",2019,"LAL",FALSE,37,45,0.441857142857143,0.334142857142857,0.663714285714286,5.14285714285714,4.24285714285714,0.985714285714286,0.457142857142857,2.07142857142857,14.3714285714286
"139",2019,"MEM",FALSE,33,49,0.448571428571429,0.328285714285714,0.784428571428571,4.7,3.74285714285714,1.21428571428571,0.542857142857143,1.61428571428571,13.1428571428571
"140",2019,"MIA",FALSE,39,43,0.419142857142857,0.355857142857143,0.699142857142857,3.58571428571429,3.48571428571429,0.842857142857143,0.328571428571429,1.7,12.6142857142857
"141",2019,"MIL",TRUE,60,22,0.477285714285714,0.348571428571429,0.811571428571429,6.01428571428571,3.35714285714286,0.9,0.771428571428571,1.68571428571429,15.5
"142",2019,"MIN",FALSE,36,46,0.472142857142857,0.359428571428571,0.787428571428571,5.68571428571429,3.62857142857143,1.28571428571429,0.8,1.77142857142857,17.0285714285714
"143",2019,"NOP",FALSE,33,49,0.466428571428571,0.354142857142857,0.775714285714286,6.21428571428571,3.91428571428571,1,0.785714285714286,1.97142857142857,16.5571428571429
"144",2019,"NYK",FALSE,17,65,0.411,0.312666666666667,0.747285714285714,4.37142857142857,2.91428571428571,0.757142857142857,0.4,1.78571428571429,12.8571428571429
"145",2019,"OKC",TRUE,49,33,0.451142857142857,0.299714285714286,0.738857142857143,5.85714285714286,3.3,1.17142857142857,0.542857142857143,1.85714285714286,15.1571428571429
"146",2019,"ORL",TRUE,42,40,0.442285714285714,0.344142857142857,0.808571428571429,5.21428571428571,3.07142857142857,0.757142857142857,0.557142857142857,1.58571428571429,13.6
"147",2019,"PHI",TRUE,51,31,0.458285714285714,0.293,0.806571428571429,7.11428571428571,3.44285714285714,0.971428571428571,0.842857142857143,2.14285714285714,17.3285714285714
"148",2019,"PHO",FALSE,19,63,0.452571428571429,0.299285714285714,0.814571428571429,5.15714285714286,3.04285714285714,1.22857142857143,0.585714285714286,1.77142857142857,15.3
"149",2019,"POR",TRUE,53,29,0.48,0.294285714285714,0.798714285714286,5.9,2.61428571428571,0.885714285714286,0.6,1.51428571428571,14.6
"150",2019,"SAC",FALSE,39,43,0.461571428571429,0.392142857142857,0.758714285714286,5.27142857142857,3.01428571428571,0.957142857142857,0.485714285714286,1.55714285714286,14.5857142857143
"151",2019,"SAS",TRUE,48,34,0.468142857142857,0.332285714285714,0.843857142857143,4.75714285714286,3.12857142857143,0.7,0.457142857142857,1.5,14.0428571428571
"152",2019,"TOR",TRUE,58,24,0.475,0.378857142857143,0.812142857142857,5.75714285714286,3.81428571428571,1.02857142857143,0.7,1.68571428571429,14.7285714285714
"153",2019,"UTA",TRUE,50,32,0.487571428571429,0.333166666666667,0.737428571428571,5.75714285714286,3.2,0.985714285714286,0.728571428571429,1.78571428571429,13.3428571428571
"154",2019,"WAS",FALSE,32,50,0.460428571428571,0.341428571428571,0.775571428571429,5.61428571428571,3.71428571428571,1.17142857142857,0.557142857142857,2.1,16.3714285714286
"155",2019,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",2018,"ATL",FALSE,24,58,0.464142857142857,0.339,0.791714285714286,5.28571428571429,2.58571428571429,1.01428571428571,0.528571428571429,1.71428571428571,12.6428571428571
"157",2018,"BOS",TRUE,55,27,0.444428571428571,0.388,0.778285714285714,4.95714285714286,3.14285714285714,0.942857142857143,0.471428571428571,1.7,14.4
"158",2018,"BRK",FALSE,28,54,0.431428571428571,0.343714285714286,0.785,4.54285714285714,3.38571428571429,0.814285714285714,0.414285714285714,1.75714285714286,13.0857142857143
"159",2018,"CHI",FALSE,27,55,0.434,0.354857142857143,0.791428571428571,5.1,2.71428571428571,0.9,0.442857142857143,1.62857142857143,13.7571428571429
"160",2018,"CHO",FALSE,36,46,0.464142857142857,0.289428571428571,0.777428571428571,5.27142857142857,2.64285714285714,0.771428571428571,0.542857142857143,1.47142857142857,13.2857142857143
"161",2018,"CLE",TRUE,50,32,0.438285714285714,0.348714285714286,0.805857142857143,4.5,3.2,0.857142857142857,0.357142857142857,1.67142857142857,13.8428571428571
"162",2018,"DAL",FALSE,24,58,0.406,0.344142857142857,0.798,3.9,3.07142857142857,0.814285714285714,0.242857142857143,1.38571428571429,12.4714285714286
