"season","abbreviation","playoffs","w","l","avg_fg_percent","avg_x3p_percent","avg_ft_percent","avg_trb_per_game","avg_ast_per_game","avg_stl_per_game","avg_blk_per_game","avg_tov_per_game","avg_pts_per_game"
2022,CHI,TRUE,46,36,0.461,0.367428571,0.795857143,5.085714286,3.985714286,1.042857143,0.5,1.871428571,15.97142857
2022,CHO,FALSE,43,39,0.459285714,0.368428571,0.779428571,5.114285714,3.628571429,1.128571429,0.528571429,1.614285714,15.5
2022,CLE,FALSE,44,38,0.493857143,0.285428571,0.769714286,5.4,3.114285714,0.871428571,0.6,1.928571429,15.14285714
2022,DAL,TRUE,52,30,0.453428571,0.357714286,0.777,5.1,3.528571429,0.857142857,0.485714286,1.628571429,16.21428571
2022,DEN,TRUE,48,34,0.475,0.328142857,0.763,5.557142857,3.314285714,0.842857143,0.4,1.628571429,13.65714286
2022,DET,FALSE,23,59,0.416714286,0.295285714,0.798714286,5.285714286,3.471428571,1.071428571,0.742857143,2.042857143,12.68571429
2022,GSW,TRUE,53,29,0.477142857,0.312571429,0.778,5.328571429,3.685714286,0.942857143,0.585714286,1.842857143,14.75714286
2022,HOU,FALSE,20,62,0.443857143,0.36,0.744714286,4.5,3.357142857,0.814285714,0.442857143,1.985714286,13.84285714
2022,IND,FALSE,25,57,0.478285714,0.349714286,0.810285714,5.757142857,4.642857143,0.985714286,0.8,2.128571429,16.61428571
2022,LAC,FALSE,42,40,0.444142857,0.388,0.838714286,4.228571429,3.471428571,0.914285714,0.357142857,1.871428571,15.78571429
2022,LAL,FALSE,33,49,0.448285714,0.300714286,0.755428571,5.471428571,3.5,0.857142857,0.842857143,2.085714286,16.91428571
2022,MEM,TRUE,56,26,0.457428571,0.299428571,0.773,5.1,2.914285714,1.042857143,0.7,1.7,15.15714286
2022,MIA,TRUE,53,29,0.460571429,0.309142857,0.818714286,5.071428571,3.885714286,1,0.328571429,1.871428571,14.54285714
2022,MIL,TRUE,51,31,0.473,0.368571429,0.820285714,5.871428571,3.457142857,1,0.485714286,1.742857143,15.72857143
2022,MIN,TRUE,46,36,0.460714286,0.326714286,0.775857143,5.357142857,3.285714286,1.028571429,0.642857143,1.728571429,14.48571429
2022,NOP,TRUE,36,46,0.459571429,0.342,0.781571429,5.557142857,3.885714286,1,0.428571429,1.957142857,16.05714286
2022,NYK,FALSE,37,45,0.462285714,0.368666667,0.757,5.4,3.028571429,0.8,0.542857143,1.657142857,14
2022,OKC,FALSE,24,58,0.409285714,0.256,0.711571429,5.985714286,3.885714286,1.157142857,0.514285714,2.328571429,15.44285714
2022,ORL,FALSE,22,60,0.428571429,0.343285714,0.792857143,5.042857143,2.971428571,0.842857143,0.6,1.728571429,12.85714286
2022,PHI,TRUE,51,31,0.47,0.372428571,0.851857143,5.314285714,4.128571429,0.928571429,0.6,1.8,16.6
2022,PHO,TRUE,64,18,0.485,0.363714286,0.825285714,5.171428571,3.942857143,1.128571429,0.385714286,1.5,15.08571429
2022,POR,FALSE,27,55,0.466714286,0.357428571,0.809142857,4.842857143,3.585714286,0.942857143,0.5,1.957142857,17.5
2022,SAC,FALSE,30,52,0.445,0.341571429,0.789142857,5.185714286,4.414285714,1.085714286,0.342857143,2.142857143,15.57142857
2022,SAS,FALSE,34,48,0.47,0.466571429,0.783142857,5.242857143,3.6,0.985714286,0.585714286,1.442857143,14.42857143
2022,TOR,TRUE,48,34,0.478857143,0.375285714,0.76,5.585714286,3.171428571,1.114285714,0.457142857,1.571428571,15.41428571
2022,UTA,TRUE,49,33,0.475857143,0.314857143,0.800285714,5.342857143,3.128571429,0.914285714,0.471428571,1.685714286,14.84285714
2022,WAS,FALSE,35,47,0.462,0.329166667,0.834857143,5.828571429,4.257142857,0.9,0.571428571,1.671428571,15.61428571
2021,ATL,TRUE,41,31,0.477428571,0.355166667,0.808285714,5.9,3.057142857,0.914285714,0.657142857,1.642857143,16.08571429
2021,BOS,TRUE,36,36,0.468428571,0.326142857,0.759142857,5.357142857,3.457142857,1.042857143,0.585714286,1.814285714,16.22857143
2021,BRK,TRUE,48,24,0.517571429,0.409,0.819,6.085714286,4.814285714,0.9,0.785714286,2.214285714,19.02857143
2021,CHI,FALSE,31,41,0.470571429,0.367857143,0.803571429,5.614285714,2.842857143,0.742857143,0.5,1.714285714,14.91428571
2021,CHO,FALSE,33,39,0.459,0.357625,0.800625,5.075,3.55,0.9875,0.4625,1.7875,14.65
2021,CLE,FALSE,22,50,0.467714286,0.291142857,0.726857143,6.014285714,3.242857143,1.114285714,0.571428571,2.114285714,14.52857143
2021,DAL,TRUE,42,30,0.463714286,0.379428571,0.826857143,5.357142857,3.028571429,0.685714286,0.5,1.471428571,15.14285714
2021,DEN,TRUE,47,25,0.481571429,0.369,0.779571429,5.085714286,3.414285714,1,0.457142857,1.6,15.41428571
2021,DET,FALSE,20,52,0.447857143,0.291285714,0.794142857,4.871428571,3.928571429,0.942857143,0.528571429,1.814285714,12.34285714
2021,GSW,FALSE,39,33,0.484571429,0.359,0.735714286,5.3,3.357142857,0.985714286,0.657142857,1.914285714,13.91428571
2021,HOU,FALSE,17,55,0.460571429,0.342,0.803428571,5.5,5.628571429,1.128571429,0.771428571,2.814285714,19.94285714
2021,IND,FALSE,34,38,0.467285714,0.300857143,0.788285714,5.885714286,3.671428571,1.1,0.814285714,1.842857143,17.25714286
2021,LAC,TRUE,47,25,0.471285714,0.407857143,0.832714286,4.957142857,2.942857143,0.842857143,0.528571429,1.457142857,14.12857143
2021,LAL,TRUE,42,30,0.495428571,0.2885,0.736142857,6.328571429,3.285714286,0.957142857,0.728571429,2.042857143,15.74285714
2021,MEM,TRUE,38,34,0.469571429,0.329857143,0.784285714,5.642857143,2.857142857,0.985714286,0.714285714,1.542857143,14.44285714
2021,MIA,TRUE,40,32,0.459,0.318428571,0.809285714,5.128571429,3.657142857,1.171428571,0.471428571,1.9,14.91428571
2021,MIL,TRUE,46,26,0.466571429,0.337,0.776142857,6.328571429,3.6,0.8,0.657142857,2.214285714,16.27142857
2021,MIN,FALSE,23,49,0.430142857,0.349,0.783714286,4.557142857,3.457142857,0.957142857,0.542857143,1.814285714,14.78571429
2021,NOP,FALSE,31,41,0.485571429,0.283857143,0.694142857,5.9,3.5,0.914285714,0.571428571,1.8,14.8
2021,NYK,TRUE,41,31,0.501857143,0.341333333,0.772857143,5.914285714,2.585714286,0.871428571,0.742857143,1.457142857,13.37142857
2021,OKC,FALSE,22,50,0.422571429,0.345714286,0.771142857,4.6,3.085714286,0.757142857,0.528571429,1.857142857,13.67142857
2021,ORL,FALSE,21,51,0.432,0.357142857,0.788142857,5.371428571,3.642857143,0.814285714,0.471428571,2.042857143,15.9
2021,PHI,TRUE,49,23,0.475857143,0.368142857,0.758428571,5,3.1,1.114285714,0.728571429,1.714285714,14.45714286
2021,PHO,TRUE,51,21,0.497,0.352428571,0.831,5.185714286,3.028571429,0.842857143,0.571428571,1.4,13.82857143
2021,POR,TRUE,42,30,0.456,0.369857143,0.837571429,4.914285714,2.842857143,0.942857143,0.528571429,1.385714286,16.71428571
2021,SAC,FALSE,31,41,0.493571429,0.348,0.779142857,5.342857143,3.7,1.014285714,0.585714286,1.7,15.6
2021,SAS,FALSE,33,39,0.476857143,0.327666667,0.774571429,5.042857143,3.271428571,0.757142857,0.657142857,1.342857143,14.14285714
2021,TOR,FALSE,27,45,0.458428571,0.363,0.811142857,5.214285714,3.614285714,1.185714286,0.571428571,1.728571429,17.4
2021,UTA,TRUE,52,20,0.479142857,0.338714286,0.826714286,5.671428571,3.442857143,0.857142857,0.585714286,1.828571429,15.91428571
2021,WAS,TRUE,34,38,0.477,0.360142857,0.768285714,5.428571429,3.342857143,0.871428571,0.328571429,1.742857143,15.44285714
2020,ATL,FALSE,20,47,0.446285714,0.331571429,0.809285714,5.842857143,2.914285714,0.985714286,0.714285714,2.057142857,15.61428571
2020,BOS,TRUE,48,24,0.463571429,0.370285714,0.825714286,5.2,3.3,1.042857143,0.6,1.714285714,15.8
2020,BRK,TRUE,35,37,0.458142857,0.308285714,0.766571429,5.185714286,3.657142857,0.871428571,0.485714286,1.928571429,16.38571429
2020,CHI,FALSE,22,43,0.446428571,0.317428571,0.764857143,5.2,2.885714286,1.214285714,0.385714286,1.9,13.17142857
2020,CHO,FALSE,23,42,0.426857143,0.327714286,0.793142857,4.757142857,3.157142857,0.785714286,0.428571429,1.7,12.34285714
2020,CLE,FALSE,19,46,0.479285714,0.360142857,0.721285714,6.7,2.657142857,0.885714286,0.485714286,2.2,14.47142857
2020,DAL,TRUE,43,32,0.483428571,0.360428571,0.777,5.871428571,2.671428571,0.671428571,0.657142857,1.514285714,15.05714286
2020,DEN,TRUE,46,27,0.467571429,0.367142857,0.812714286,4.857142857,3.414285714,1.028571429,0.471428571,1.557142857,13.78571429
2020,DET,FALSE,20,46,0.440857143,0.302857143,0.807285714,5.128571429,3.871428571,0.828571429,0.5,1.942857143,14.14285714
2020,GSW,FALSE,15,50,0.424,0.347285714,0.798142857,4.585714286,3.528571429,0.971428571,0.485714286,1.742857143,14.81428571
2020,HOU,TRUE,44,28,0.449714286,0.327666667,0.763857143,7.014285714,3.085714286,1.228571429,0.957142857,2.157142857,16.97142857
2020,IND,TRUE,45,28,0.463428571,0.340571429,0.803714286,5.657142857,3.014285714,0.942857143,0.657142857,1.714285714,14.6
2020,LAC,TRUE,49,23,0.452428571,0.316428571,0.802,4.885714286,3.285714286,0.957142857,0.528571429,1.871428571,16.1
2020,LAL,TRUE,52,19,0.454857143,0.334714286,0.777857143,4.457142857,3.042857143,0.971428571,0.657142857,1.8,14.57142857
2020,MEM,FALSE,34,39,0.485428571,0.339,0.755142857,5.642857143,2.757142857,0.757142857,0.728571429,1.657142857,13.44285714
2020,MIA,TRUE,44,29,0.461714286,0.316714286,0.783142857,5.428571429,3.814285714,0.971428571,0.514285714,1.871428571,14.85714286
2020,MIL,TRUE,56,17,0.475285714,0.362428571,0.787857143,5.614285714,3.371428571,0.885714286,0.628571429,1.757142857,14.75714286
2020,MIN,FALSE,19,45,0.453142857,0.379857143,0.773428571,5.942857143,3.6,1,0.585714286,2.228571429,18.6
2020,NOP,FALSE,30,42,0.485285714,0.355142857,0.708571429,6.014285714,3.614285714,0.942857143,0.557142857,2.171428571,15.94285714
2020,NYK,FALSE,21,45,0.477428571,0.308666667,0.677571429,5.342857143,2.571428571,0.971428571,0.542857143,1.557142857,12.57142857
2020,OKC,TRUE,44,28,0.458285714,0.346285714,0.795714286,4.657142857,2.842857143,0.9,0.385714286,1.528571429,13.68571429
2020,ORL,TRUE,33,40,0.445428571,0.336,0.789714286,5.228571429,3.257142857,1.057142857,0.628571429,1.542857143,14.52857143
2020,PHI,TRUE,43,30,0.471285714,0.356142857,0.77,5.957142857,3.471428571,0.957142857,0.614285714,1.814285714,15.22857143
2020,PHO,FALSE,34,39,0.481857143,0.361857143,0.837142857,5.842857143,3.628571429,1.014285714,0.542857143,1.971428571,15.31428571
2020,POR,TRUE,35,39,0.493857143,0.404142857,0.816,6.685714286,3.228571429,0.985714286,0.985714286,1.828571429,17.52857143
2020,SAC,FALSE,31,41,0.486428571,0.34,0.786857143,5.528571429,2.857142857,0.9,0.557142857,1.757142857,15.41428571
2020,SAS,FALSE,32,39,0.462571429,0.355285714,0.843428571,4.428571429,2.971428571,0.828571429,0.528571429,1.428571429,13.82857143
2020,TOR,TRUE,53,19,0.460142857,0.38,0.785571429,5.657142857,3.671428571,1.171428571,0.628571429,1.957142857,15.62857143
2020,UTA,TRUE,44,28,0.476857143,0.382833333,0.794142857,5.342857143,3.085714286,0.785714286,0.471428571,1.914285714,15.05714286
2020,WAS,FALSE,25,47,0.464285714,0.362428571,0.8,4.742857143,3.242857143,0.971428571,0.428571429,1.7,15.07142857
2019,ATL,FALSE,29,53,0.454,0.348285714,0.760428571,5.171428571,3.042857143,0.985714286,0.514285714,1.985714286,13.22857143
2019,BOS,TRUE,49,33,0.46675,0.36875,0.773875,4.8,3.3125,1.0875,0.4875,1.3875,14.675
2019,BRK,TRUE,42,40,0.451,0.334714286,0.757857143,4.414285714,3.1,0.7,0.428571429,1.728571429,13.84285714
2019,CHI,FALSE,22,60,0.451714286,0.384714286,0.833571429,5.742857143,3.257142857,1.285714286,0.528571429,1.842857143,16.72857143
2019,CHO,FALSE,39,43,0.462428571,0.342428571,0.810857143,5.014285714,2.414285714,0.871428571,0.6,1.2,12.08571429
2019,CLE,FALSE,19,63,0.435142857,0.3625,0.818,5.714285714,2.442857143,0.642857143,0.228571429,1.571428571,14.02857143
2019,DAL,FALSE,33,49,0.452142857,0.345333333,0.741428571,5.571428571,2.714285714,0.871428571,0.385714286,1.942857143,14.12857143
2019,DEN,TRUE,54,28,0.460714286,0.362285714,0.802142857,4.928571429,3.428571429,0.928571429,0.4,1.514285714,13.85714286
2019,DET,TRUE,41,41,0.443857143,0.334857143,0.776285714,5.157142857,2.914285714,0.8,0.4,1.642857143,14.27142857
2019,GSW,TRUE,57,25,0.501428571,0.312,0.749428571,5.7,4.1,1.042857143,0.885714286,1.942857143,15.78571429
2019,HOU,TRUE,53,29,0.447428571,0.352,0.721,5.6,3.285714286,1.128571429,0.628571429,1.8,16.27142857
2019,IND,TRUE,48,34,0.457,0.371857143,0.757285714,4.671428571,3.371428571,1.185714286,0.571428571,1.542857143,13.04285714
2019,LAC,TRUE,48,34,0.437714286,0.397,0.833142857,4.242857143,3.157142857,0.771428571,0.328571429,1.528571429,14.02857143
2019,LAL,FALSE,37,45,0.441857143,0.334142857,0.663714286,5.142857143,4.242857143,0.985714286,0.457142857,2.071428571,14.37142857
2019,MEM,FALSE,33,49,0.448571429,0.328285714,0.784428571,4.7,3.742857143,1.214285714,0.542857143,1.614285714,13.14285714
2019,MIA,FALSE,39,43,0.419142857,0.355857143,0.699142857,3.585714286,3.485714286,0.842857143,0.328571429,1.7,12.61428571
2019,MIL,TRUE,60,22,0.477285714,0.348571429,0.811571429,6.014285714,3.357142857,0.9,0.771428571,1.685714286,15.5
2019,MIN,FALSE,36,46,0.472142857,0.359428571,0.787428571,5.685714286,3.628571429,1.285714286,0.8,1.771428571,17.02857143
2019,NOP,FALSE,33,49,0.466428571,0.354142857,0.775714286,6.214285714,3.914285714,1,0.785714286,1.971428571,16.55714286
2019,NYK,FALSE,17,65,0.411,0.312666667,0.747285714,4.371428571,2.914285714,0.757142857,0.4,1.785714286,12.85714286
2019,OKC,TRUE,49,33,0.451142857,0.299714286,0.738857143,5.857142857,3.3,1.171428571,0.542857143,1.857142857,15.15714286
2019,ORL,TRUE,42,40,0.442285714,0.344142857,0.808571429,5.214285714,3.071428571,0.757142857,0.557142857,1.585714286,13.6
2019,PHI,TRUE,51,31,0.458285714,0.293,0.806571429,7.114285714,3.442857143,0.971428571,0.842857143,2.142857143,17.32857143
2019,PHO,FALSE,19,63,0.452571429,0.299285714,0.814571429,5.157142857,3.042857143,1.228571429,0.585714286,1.771428571,15.3
2019,POR,TRUE,53,29,0.48,0.294285714,0.798714286,5.9,2.614285714,0.885714286,0.6,1.514285714,14.6
2019,SAC,FALSE,39,43,0.461571429,0.392142857,0.758714286,5.271428571,3.014285714,0.957142857,0.485714286,1.557142857,14.58571429
2019,SAS,TRUE,48,34,0.468142857,0.332285714,0.843857143,4.757142857,3.128571429,0.7,0.457142857,1.5,14.04285714
2019,TOR,TRUE,58,24,0.475,0.378857143,0.812142857,5.757142857,3.814285714,1.028571429,0.7,1.685714286,14.72857143
2019,UTA,TRUE,50,32,0.487571429,0.333166667,0.737428571,5.757142857,3.2,0.985714286,0.728571429,1.785714286,13.34285714
2019,WAS,FALSE,32,50,0.460428571,0.341428571,0.775571429,5.614285714,3.714285714,1.171428571,0.557142857,2.1,16.37142857
2018,ATL,FALSE,24,58,0.464142857,0.339,0.791714286,5.285714286,2.585714286,1.014285714,0.528571429,1.714285714,12.64285714
2018,BOS,TRUE,55,27,0.444428571,0.388,0.778285714,4.957142857,3.142857143,0.942857143,0.471428571,1.7,14.4
2018,BRK,FALSE,28,54,0.431428571,0.343714286,0.785,4.542857143,3.385714286,0.814285714,0.414285714,1.757142857,13.08571429
2018,CHI,FALSE,27,55,0.434,0.354857143,0.791428571,5.1,2.714285714,0.9,0.442857143,1.628571429,13.75714286
2018,CHO,FALSE,36,46,0.464142857,0.289428571,0.777428571,5.271428571,2.642857143,0.771428571,0.542857143,1.471428571,13.28571429
2018,CLE,TRUE,50,32,0.438285714,0.348714286,0.805857143,4.5,3.2,0.857142857,0.357142857,1.671428571,13.84285714
2018,DAL,FALSE,24,58,0.406,0.344142857,0.798,3.9,3.071428571,0.814285714,0.242857143,1.385714286,12.47142857
2018,DEN,FALSE,46,36,0.457428571,0.369428571,0.814285714,5.057142857,3.414285714,1.014285714,0.528571429,1.8,14.45714286
2018,DET,FALSE,39,43,0.444571429,0.311,0.771714286,5.585714286,3.1,0.942857143,0.428571429,1.814285714,14.64285714
2018,GSW,TRUE,58,24,0.473142857,0.383428571,0.828,4.457142857,3.971428571,0.885714286,0.642857143,1.885714286,15.22857143
2018,HOU,TRUE,65,17,0.446285714,0.299285714,0.745285714,5.3,3.328571429,1.057142857,0.528571429,1.8,15.24285714
2018,IND,TRUE,48,34,0.478571429,0.374571429,0.774142857,4.971428571,2.785714286,1.171428571,0.557142857,1.6,13.4
2018,LAC,FALSE,42,40,0.459857143,0.3695,0.777428571,6.128571429,3.457142857,1.028571429,0.471428571,2.114285714,17.01428571
2018,LAL,FALSE,35,47,0.445428571,0.364142857,0.752428571,5.257142857,3.742857143,0.985714286,0.6,2.214285714,14.21428571
2018,MEM,FALSE,22,60,0.414285714,0.370142857,0.737142857,4.571428571,3.485714286,1.028571429,0.442857143,1.814285714,14.11428571
2018,MIA,TRUE,44,38,0.454857143,0.445857143,0.781,4.671428571,2.8,0.9,0.628571429,1.657142857,13.17142857
2018,MIL,TRUE,44,38,0.492142857,0.332714286,0.774857143,5.142857143,3.114285714,1.128571429,0.671428571,1.814285714,15.15714286
2018,MIN,TRUE,47,35,0.479428571,0.345142857,0.810142857,5.342857143,3.014285714,1.057142857,0.528571429,1.571428571,14.95714286
2018,NOP,TRUE,48,34,0.477857143,0.362142857,0.755,6.514285714,3.857142857,1.142857143,0.914285714,2.142857143,16.5
2018,NYK,FALSE,29,53,0.458285714,0.285714286,0.811714286,5.1,2.714285714,0.785714286,0.614285714,1.714285714,13.68571429
2018,OKC,TRUE,48,34,0.489714286,0.273142857,0.667285714,6.085714286,2.757142857,1.328571429,0.657142857,1.8,14.41428571
2018,ORL,FALSE,25,57,0.457571429,0.354571429,0.771714286,4.7,3.257142857,0.985714286,0.471428571,1.842857143,13.95714286
2018,PHI,TRUE,52,30,0.469714286,0.319428571,0.792714286,6.028571429,3.185714286,0.942857143,0.671428571,2.114285714,15.34285714
2018,PHO,FALSE,21,61,0.459285714,0.290333333,0.732714286,5.042857143,2.785714286,0.828571429,0.514285714,2.228571429,14.01428571
2018,POR,TRUE,49,33,0.449142857,0.319428571,0.789,4.742857143,2.585714286,0.928571429,0.585714286,1.614285714,13.61428571
2018,SAC,FALSE,27,55,0.452285714,0.367428571,0.770142857,4.028571429,2.7,0.942857143,0.371428571,1.671428571,11.84285714
2018,SAS,TRUE,47,35,0.461714286,0.335285714,0.793142857,5.314285714,2.257142857,0.985714286,0.842857143,1.4,12.48571429
2018,TOR,TRUE,59,23,0.4755,0.355625,0.774125,4.5875,2.85,0.8,0.525,1.3375,11.7875
2018,UTA,TRUE,48,34,0.473857143,0.343166667,0.777571429,5.285714286,2.814285714,1.057142857,0.642857143,1.871428571,14.21428571
2018,WAS,TRUE,43,39,0.472428571,0.393333333,0.777285714,5.057142857,3.557142857,1.014285714,0.542857143,1.8,13.65714286
2017,ATL,TRUE,43,39,0.467142857,0.300714286,0.750285714,5.242857143,2.871428571,1.028571429,0.585714286,1.871428571,13.1
2017,BOS,TRUE,53,29,0.472714286,0.366857143,0.780714286,4.957142857,3.385714286,0.957142857,0.514285714,1.642857143,14.17142857
2017,BRK,FALSE,20,62,0.451571429,0.333857143,0.794142857,4.771428571,2.6,0.8,0.528571429,1.842857143,12.61428571
2017,CHI,TRUE,41,41,0.452714286,0.276428571,0.764,5.371428571,2.885714286,0.928571429,0.642857143,1.585714286,13.25714286
2017,CHO,FALSE,36,46,0.449285714,0.268714286,0.812571429,5.3,2.857142857,0.885714286,0.557142857,1.285714286,13.02857143
2017,CLE,TRUE,51,31,0.470285714,0.333285714,0.762428571,5.8,3.042857143,0.842857143,0.471428571,1.685714286,15.07142857
2017,DAL,FALSE,33,49,0.445857143,0.324,0.823857143,4.285714286,2.828571429,1.042857143,0.214285714,1.285714286,13.15714286
2017,DEN,FALSE,40,42,0.464571429,0.363285714,0.783,4.957142857,3.471428571,0.785714286,0.328571429,1.714285714,14.2
2017,DET,FALSE,37,45,0.452285714,0.319,0.754857143,5.328571429,2.742857143,0.857142857,0.414285714,1.4,13.08571429
2017,GSW,TRUE,67,15,0.482142857,0.316571429,0.812714286,5.557142857,4.014285714,1.157142857,0.742857143,1.771428571,14.61428571
2017,HOU,TRUE,55,27,0.446,0.361,0.778714286,5.442857143,3.485714286,1,0.5,1.928571429,15.37142857
2017,IND,TRUE,42,40,0.461,0.405142857,0.770571429,4.828571429,3.142857143,1.057142857,0.614285714,1.742857143,12.98571429
2017,LAC,TRUE,51,31,0.498285714,0.328285714,0.750142857,5,3.228571429,0.928571429,0.442857143,1.6,13.97142857
2017,LAL,FALSE,26,56,0.428714286,0.334714286,0.770571429,4.142857143,2.657142857,0.914285714,0.314285714,1.728571429,13.18571429
2017,MEM,TRUE,43,39,0.454,0.346571429,0.770142857,5.385714286,2.557142857,0.914285714,0.471428571,1.442857143,12.4
2017,MIA,FALSE,41,41,0.445428571,0.340333333,0.705,5.5,3.414285714,1.071428571,0.771428571,1.942857143,14.38571429
2017,MIL,TRUE,42,40,0.470857143,0.321,0.809,4.8,3.428571429,1.085714286,0.485714286,1.8,13.67142857
2017,MIN,FALSE,31,51,0.459,0.358857143,0.804142857,5.228571429,2.914285714,0.885714286,0.542857143,1.7,14.68571429
